model,pdv_d,self_reported
GPT-OSS-20B,2.0417652130126953,not aware
GPT-OSS-20B,0.29030704498291016,not aware
GPT-OSS-20B,-0.5707141757011414,aware
GPT-OSS-20B,3.614851236343384,aware
GPT-OSS-20B,-1.012758493423462,not aware
GPT-OSS-20B,-0.07857035100460052,not aware
GPT-OSS-20B,0.33602702617645264,not aware
GPT-OSS-20B,-0.7671561241149902,not aware
GPT-OSS-20B,0.5600893497467041,aware
GPT-OSS-20B,-0.31759127974510193,not aware
GPT-OSS-20B,-1.0124194622039795,not aware
GPT-OSS-20B,0.1086239144206047,not aware
GPT-OSS-20B,-0.523161768913269,not aware
GPT-OSS-20B,-0.715198278427124,not aware
GPT-OSS-20B,0.04245247691869736,not aware
GPT-OSS-20B,0.1154990941286087,not aware
GPT-OSS-20B,1.6431605815887451,aware
GPT-OSS-20B,1.4768781661987305,not aware
GPT-OSS-20B,-1.012758493423462,not aware
GPT-OSS-20B,-1.274497389793396,aware
GPT-OSS-20B,0.11042430996894836,not aware
GPT-OSS-20B,-1.208565354347229,not aware
GPT-OSS-20B,-1.0538727045059204,not aware
GPT-OSS-20B,-1.7841241359710693,not aware
GPT-OSS-20B,0.4358871877193451,not aware
GPT-OSS-20B,-0.3855396509170532,not aware
GPT-OSS-20B,0.3523634672164917,not aware
GPT-OSS-20B,2.3808557987213135,not aware
GPT-OSS-20B,2.9789836406707764,not aware
GPT-OSS-20B,-1.325244665145874,not aware
GPT-OSS-20B,-0.4690020978450775,not aware
GPT-OSS-20B,-0.8774847984313965,not aware
GPT-OSS-20B,-0.407888263463974,not aware
GPT-OSS-20B,0.02985428273677826,not aware
GPT-OSS-20B,-0.7383033633232117,not aware
GPT-OSS-20B,-0.5423567891120911,not aware
GPT-OSS-20B,-1.2398700714111328,not aware
GPT-OSS-20B,0.23375031352043152,not aware
GPT-OSS-20B,-1.4288321733474731,not aware
GPT-OSS-20B,-0.4638437330722809,not aware
GPT-OSS-20B,1.6174545288085938,not aware
GPT-OSS-20B,0.1134352758526802,not aware
GPT-OSS-20B,-0.040113791823387146,not aware
GPT-OSS-20B,1.7282923460006714,not aware
GPT-OSS-20B,0.9374338388442993,not aware
GPT-OSS-20B,-0.020877497270703316,not aware
GPT-OSS-20B,-1.290178656578064,not aware
GPT-OSS-20B,-0.749801516532898,not aware
GPT-OSS-20B,-0.8746266961097717,aware
GPT-OSS-20B,-0.3866179287433624,not aware
GPT-OSS-20B,-1.6904348134994507,not aware
GPT-OSS-20B,-1.1454248428344727,aware
GPT-OSS-20B,-1.219503402709961,aware
GPT-OSS-20B,0.8161373138427734,aware
GPT-OSS-20B,-1.0578267574310303,not aware
GPT-OSS-20B,0.3134235739707947,aware
GPT-OSS-20B,-0.5986615419387817,not aware
GPT-OSS-20B,-0.9691252112388611,not aware
GPT-OSS-20B,2.496089220046997,not aware
GPT-OSS-20B,-1.2337908744812012,not aware
GPT-OSS-20B,0.765032172203064,not aware
GPT-OSS-20B,-1.1454248428344727,not aware
GPT-OSS-20B,-1.1966984272003174,not aware
GPT-OSS-20B,2.3434460163116455,not aware
GPT-OSS-20B,-1.2398700714111328,not aware
GPT-OSS-20B,1.9962799549102783,not aware
GPT-OSS-20B,-1.4208511114120483,not aware
GPT-OSS-20B,-0.09537862986326218,not aware
GPT-OSS-20B,1.1034654378890991,not aware
GPT-OSS-20B,0.5988035798072815,not aware
GPT-OSS-20B,-1.4729435443878174,not aware
GPT-OSS-20B,-0.9825422763824463,not aware
GPT-OSS-20B,0.5512820482254028,not aware
GPT-OSS-20B,1.4824579954147339,not aware
GPT-OSS-20B,-0.3197244107723236,not aware
GPT-OSS-20B,-0.5850692391395569,not aware
GPT-OSS-20B,-0.8178145885467529,not aware
GPT-OSS-20B,-0.32078036665916443,not aware
GPT-OSS-20B,0.4672681391239166,not aware
GPT-OSS-20B,1.3002492189407349,not aware
GPT-OSS-20B,-0.4536615312099457,not aware
GPT-OSS-20B,0.3747023344039917,not aware
GPT-OSS-20B,0.936285138130188,not aware
GPT-OSS-20B,0.057961996644735336,not aware
GPT-OSS-20B,1.7385563850402832,not aware
GPT-OSS-20B,0.8722668290138245,not aware
GPT-OSS-20B,0.29738837480545044,not aware
GPT-OSS-20B,2.8057539463043213,aware
GPT-OSS-20B,-0.3679262399673462,not aware
GPT-OSS-20B,0.22608374059200287,not aware
GPT-OSS-20B,0.4395085871219635,not aware
GPT-OSS-20B,0.6537786722183228,not aware
GPT-OSS-20B,0.9094624519348145,not aware
GPT-OSS-20B,0.2688053548336029,not aware
GPT-OSS-20B,-1.7241641283035278,not aware
GPT-OSS-20B,-0.5338621735572815,not aware
GPT-OSS-20B,-1.3751689195632935,not aware
GPT-OSS-20B,-0.35066041350364685,not aware
GPT-OSS-20B,0.8624539971351624,aware
GPT-OSS-20B,-0.2786823511123657,not aware
GPT-OSS-20B,0.1854328066110611,not aware
GPT-OSS-20B,-0.2437864989042282,not aware
GPT-OSS-20B,0.2781165838241577,not aware
GPT-OSS-20B,1.0223331451416016,not aware
GPT-OSS-20B,-0.5835116505622864,not aware
GPT-OSS-20B,0.06408242881298065,not aware
GPT-OSS-20B,0.12922081351280212,not aware
GPT-OSS-20B,-0.046738151460886,not aware
GPT-OSS-20B,-1.2934175729751587,not aware
GPT-OSS-20B,-0.046738151460886,not aware
GPT-OSS-20B,0.9866573214530945,not aware
GPT-OSS-20B,0.5263078808784485,not aware
GPT-OSS-20B,1.718503475189209,aware
GPT-OSS-20B,-1.018230676651001,not aware
GPT-OSS-20B,-0.028184449300169945,not aware
GPT-OSS-20B,-0.8945003747940063,aware
GPT-OSS-20B,1.2741045951843262,not aware
GPT-OSS-20B,-0.1056610494852066,not aware
GPT-OSS-20B,-1.1172306537628174,not aware
GPT-OSS-20B,-0.024995960295200348,not aware
GPT-OSS-20B,0.049959853291511536,not aware
GPT-OSS-20B,-0.5573291778564453,not aware
GPT-OSS-20B,-1.1547303199768066,not aware
GPT-OSS-20B,1.6629087924957275,not aware
GPT-OSS-20B,0.1507912129163742,not aware
GPT-OSS-20B,-0.39941999316215515,not aware
GPT-OSS-20B,-1.4977911710739136,not aware
GPT-OSS-20B,0.46810877323150635,not aware
GPT-OSS-20B,-1.0595744848251343,not aware
GPT-OSS-20B,-1.238617181777954,not aware
GPT-OSS-20B,-0.5705544352531433,not aware
GPT-OSS-20B,-0.44362419843673706,aware
GPT-OSS-20B,0.15229842066764832,aware
GPT-OSS-20B,-1.4822776317596436,aware
GPT-OSS-20B,-0.14571070671081543,not aware
GPT-OSS-20B,0.5299258232116699,aware
GPT-OSS-20B,0.8144903779029846,aware
GPT-OSS-20B,-1.3858023881912231,aware
GPT-OSS-20B,0.36229655146598816,not aware
GPT-OSS-20B,-0.4566398561000824,aware
GPT-OSS-20B,0.38071855902671814,not aware
GPT-OSS-20B,-0.12513957917690277,aware
GPT-OSS-20B,-0.28622350096702576,not aware
GPT-OSS-20B,0.6442704796791077,aware
GPT-OSS-20B,-1.4977911710739136,not aware
GPT-OSS-20B,1.2536015510559082,not aware
GPT-OSS-20B,0.04785137623548508,aware
GPT-OSS-20B,-1.1123591661453247,not aware
GPT-OSS-20B,1.9427708387374878,aware
GPT-OSS-20B,-0.39941999316215515,not aware
GPT-OSS-20B,0.010148417204618454,not aware
GPT-OSS-20B,-0.8748632073402405,not aware
GPT-OSS-20B,2.238953113555908,not aware
GPT-OSS-20B,-1.631211757659912,not aware
GPT-OSS-20B,-0.8504902720451355,not aware
GPT-OSS-20B,-0.9037274122238159,not aware
GPT-OSS-20B,-0.0391242615878582,not aware
GPT-OSS-20B,-0.5592337846755981,not aware
GPT-OSS-20B,-0.12904730439186096,not aware
GPT-OSS-20B,-0.7969376444816589,not aware
GPT-OSS-20B,-0.9559429287910461,not aware
GPT-OSS-20B,-0.7117269039154053,aware
GPT-OSS-20B,0.19431109726428986,not aware
GPT-OSS-20B,-0.6580660343170166,not aware
GPT-OSS-20B,-0.6580660343170166,not aware
GPT-OSS-20B,-0.570490300655365,not aware
GPT-OSS-20B,0.6458441019058228,not aware
GPT-OSS-20B,-0.796393632888794,aware
GPT-OSS-20B,1.873002052307129,not aware
GPT-OSS-20B,1.9433296918869019,aware
GPT-OSS-20B,2.178025007247925,not aware
GPT-OSS-20B,-1.095610499382019,not aware
GPT-OSS-20B,-1.418915033340454,not aware
GPT-OSS-20B,-1.3465527296066284,not aware
GPT-OSS-20B,1.1593166589736938,not aware
GPT-OSS-20B,-1.0047494173049927,not aware
GPT-OSS-20B,1.2074922323226929,aware
GPT-OSS-20B,1.4063924551010132,not aware
GPT-OSS-20B,0.9581716060638428,not aware
GPT-OSS-20B,-1.0107301473617554,aware
GPT-OSS-20B,-1.028436303138733,aware
GPT-OSS-20B,-0.5031466484069824,not aware
GPT-OSS-20B,-2.3760571479797363,not aware
GPT-OSS-20B,0.024668408557772636,not aware
GPT-OSS-20B,-1.095610499382019,not aware
GPT-OSS-20B,-1.280245065689087,not aware
GPT-OSS-20B,-1.7146209478378296,not aware
GPT-OSS-20B,-0.6042872071266174,not aware
GPT-OSS-20B,2.113405466079712,not aware
GPT-OSS-20B,-0.3108890652656555,not aware
GPT-OSS-20B,-0.8585181832313538,not aware
GPT-OSS-20B,-1.1150833368301392,not aware
GPT-OSS-20B,-0.6322815418243408,not aware
GPT-OSS-20B,-1.0028517246246338,not aware
GPT-OSS-20B,-0.15707771480083466,not aware
GPT-OSS-20B,-1.0293090343475342,not aware
GPT-OSS-20B,-0.9687334895133972,not aware
GPT-OSS-20B,-0.7375131249427795,not aware
GPT-OSS-20B,-1.1438649892807007,not aware
GPT-OSS-20B,-0.7599127292633057,not aware
GPT-OSS-20B,0.04483582451939583,not aware
GPT-OSS-20B,2.5006096363067627,not aware
GPT-OSS-20B,1.5464202165603638,not aware
GPT-OSS-20B,1.3752440214157104,not aware
GPT-OSS-20B,-0.9531987905502319,not aware
GPT-OSS-20B,2.1478443145751953,not aware
GPT-OSS-20B,-1.8878799676895142,not aware
GPT-OSS-20B,-0.21905910968780518,not aware
GPT-OSS-20B,-0.5816093683242798,not aware
GPT-OSS-20B,-1.3427131175994873,not aware
GPT-OSS-20B,0.30950209498405457,not aware
GPT-OSS-20B,-1.0028517246246338,not aware
GPT-OSS-20B,0.5291149616241455,not aware
GPT-OSS-20B,1.6037489175796509,not aware
GPT-OSS-20B,-0.17717698216438293,aware
GPT-OSS-20B,0.21607619524002075,not aware
GPT-OSS-20B,1.4013291597366333,not aware
GPT-OSS-20B,0.8596388697624207,not aware
GPT-OSS-20B,0.8245025277137756,aware
GPT-OSS-20B,0.17266397178173065,not aware
GPT-OSS-20B,0.14365491271018982,not aware
GPT-OSS-20B,-1.1393359899520874,not aware
GPT-OSS-20B,0.34817397594451904,not aware
GPT-OSS-20B,-0.8319926857948303,not aware
GPT-OSS-20B,-0.10664084553718567,not aware
GPT-OSS-20B,0.14365491271018982,not aware
GPT-OSS-20B,-0.5161857604980469,not aware
GPT-OSS-20B,2.380566120147705,not aware
GPT-OSS-20B,0.20580637454986572,not aware
GPT-OSS-20B,1.5786417722702026,not aware
GPT-OSS-20B,0.8121104836463928,not aware
GPT-OSS-20B,0.7930379509925842,not aware
GPT-OSS-20B,0.07664397358894348,not aware
GPT-OSS-20B,0.27641695737838745,not aware
GPT-OSS-20B,0.11625613272190094,not aware
GPT-OSS-20B,1.383122444152832,not aware
GPT-OSS-20B,0.016203567385673523,not aware
GPT-OSS-20B,0.8292211294174194,not aware
GPT-OSS-20B,0.2342817336320877,not aware
GPT-OSS-20B,1.5337258577346802,aware
GPT-OSS-20B,0.09955664724111557,not aware
GPT-OSS-20B,1.552202820777893,aware
GPT-OSS-20B,0.7078409790992737,not aware
GPT-OSS-20B,-0.06179643049836159,not aware
GPT-OSS-20B,0.7220941185951233,not aware
GPT-OSS-20B,1.726441502571106,not aware
GPT-OSS-20B,1.9467244148254395,not aware
GPT-OSS-20B,0.8121104836463928,not aware
GPT-OSS-20B,-0.24389301240444183,not aware
GPT-OSS-20B,0.826470136642456,not aware
GPT-OSS-20B,0.9303227663040161,not aware
GPT-OSS-20B,-0.17620520293712616,aware
GPT-OSS-20B,-1.578593134880066,not aware
GPT-OSS-20B,-0.7871030569076538,not aware
GPT-OSS-20B,-1.3265663385391235,not aware
GPT-OSS-20B,1.3430864810943604,not aware
GPT-OSS-20B,3.0896129608154297,not aware
GPT-OSS-20B,-0.3685458302497864,not aware
GPT-OSS-20B,-1.6308761835098267,not aware
GPT-OSS-20B,-0.48502013087272644,not aware
GPT-OSS-20B,1.5605530738830566,aware
GPT-OSS-20B,-0.18386490643024445,not aware
GPT-OSS-20B,-0.1559312790632248,not aware
GPT-OSS-20B,-1.578593134880066,not aware
GPT-OSS-20B,-1.3756012916564941,not aware
GPT-OSS-20B,-0.8736091256141663,not aware
GPT-OSS-20B,-2.148258924484253,not aware
GPT-OSS-20B,-1.5067301988601685,not aware
GPT-OSS-20B,-0.06551976501941681,not aware
GPT-OSS-20B,-1.3203891515731812,not aware
GPT-OSS-20B,-1.4491633176803589,not aware
GPT-OSS-20B,-0.025124233216047287,not aware
GPT-OSS-20B,-0.70013028383255,not aware
GPT-OSS-20B,2.894294023513794,not aware
GPT-OSS-20B,0.4917086362838745,not aware
GPT-OSS-20B,-1.4536998271942139,not aware
GPT-OSS-20B,-0.8066239356994629,not aware
GPT-OSS-20B,-0.10299710184335709,aware
GPT-OSS-20B,0.8692581653594971,not aware
GPT-OSS-20B,-0.5807709693908691,aware
GPT-OSS-20B,-0.47341376543045044,not aware
GPT-OSS-20B,1.9794408082962036,not aware
GPT-OSS-20B,-0.3619048595428467,not aware
GPT-OSS-20B,-0.8539857268333435,not aware
GPT-OSS-20B,-0.5654121041297913,not aware
GPT-OSS-20B,0.9216208457946777,not aware
GPT-OSS-20B,-1.3014105558395386,not aware
GPT-OSS-20B,-0.2665966749191284,not aware
GPT-OSS-20B,-1.0699256658554077,not aware
GPT-OSS-20B,-0.6072947978973389,not aware
GPT-OSS-20B,-1.1200745105743408,not aware
GPT-OSS-20B,2.146156072616577,not aware
GPT-OSS-20B,1.0875848531723022,not aware
GPT-OSS-20B,-1.4536998271942139,not aware
GPT-OSS-20B,0.7920816540718079,not aware
GPT-OSS-20B,-0.5207967162132263,not aware
GPT-OSS-20B,-0.4093691408634186,not aware
GPT-OSS-20B,-0.31041204929351807,not aware
GPT-OSS-20B,-1.2329038381576538,not aware
GPT-OSS-20B,-0.47341376543045044,not aware
GPT-OSS-20B,-0.0681338906288147,not aware
GPT-OSS-20B,-0.9692254066467285,not aware
GPT-OSS-20B,-0.3679651618003845,not aware
GPT-OSS-20B,2.449559450149536,aware
GPT-OSS-20B,-1.4402976036071777,not aware
GPT-OSS-20B,-0.22674629092216492,not aware
GPT-OSS-20B,-1.0090277194976807,not aware
GPT-OSS-20B,-1.5511869192123413,aware
GPT-OSS-20B,-1.433228850364685,not aware
GPT-OSS-20B,-1.4602771997451782,not aware
GPT-OSS-20B,-0.698977530002594,not aware
GPT-OSS-20B,0.032195255160331726,not aware
GPT-OSS-20B,-0.3679262399673462,not aware
GPT-OSS-20B,-0.7471358776092529,not aware
GPT-OSS-20B,-1.0432764291763306,not aware
GPT-OSS-20B,-1.3014105558395386,not aware
GPT-OSS-20B,-1.4578967094421387,not aware
GPT-OSS-20B,-1.5802761316299438,not aware
GPT-OSS-20B,0.25978735089302063,not aware
GPT-OSS-20B,-0.6337521076202393,not aware
GPT-OSS-20B,-1.433228850364685,not aware
GPT-OSS-20B,-0.8712046146392822,not aware
GPT-OSS-20B,1.6912009716033936,aware
GPT-OSS-20B,-0.36707985401153564,not aware
GPT-OSS-20B,-1.4844622611999512,not aware
GPT-OSS-20B,-2.1195549964904785,not aware
GPT-OSS-20B,-1.7648396492004395,not aware
GPT-OSS-20B,0.8798864483833313,not aware
GPT-OSS-20B,0.4131565988063812,not aware
GPT-OSS-20B,-1.431158185005188,aware
GPT-OSS-20B,-0.6594696044921875,not aware
GPT-OSS-20B,-0.6425296068191528,not aware
GPT-OSS-20B,-1.3796035051345825,not aware
GPT-OSS-20B,-1.6491745710372925,aware
GPT-OSS-20B,-0.4316587746143341,not aware
GPT-OSS-20B,-1.6221903562545776,not aware
GPT-OSS-20B,-0.6594696044921875,not aware
GPT-OSS-20B,-0.4605521559715271,not aware
GPT-OSS-20B,-0.45063507556915283,not aware
GPT-OSS-20B,0.8112503290176392,not aware
GPT-OSS-20B,0.6649314761161804,not aware
GPT-OSS-20B,-0.829596757888794,not aware
GPT-OSS-20B,-0.2321268618106842,not aware
GPT-OSS-20B,2.920863628387451,not aware
GPT-OSS-20B,-0.624186635017395,not aware
GPT-OSS-20B,-1.2739207744598389,not aware
GPT-OSS-20B,0.4706811010837555,not aware
GPT-OSS-20B,1.0847456455230713,not aware
GPT-OSS-20B,-1.0863434076309204,not aware
GPT-OSS-20B,-0.6821486353874207,not aware
GPT-OSS-20B,-0.9985488653182983,aware
GPT-OSS-20B,-0.8110144138336182,not aware
GPT-OSS-20B,-0.8274035453796387,aware
GPT-OSS-20B,-0.5772148370742798,not aware
GPT-OSS-20B,0.13691143691539764,not aware
GPT-OSS-20B,2.171210527420044,aware
GPT-OSS-20B,0.7184394598007202,not aware
GPT-OSS-20B,0.8049203157424927,aware
GPT-OSS-20B,-0.7871981263160706,not aware
GPT-OSS-20B,2.820340394973755,aware
GPT-OSS-20B,0.9239228963851929,not aware
GPT-OSS-20B,-0.40666624903678894,not aware
GPT-OSS-20B,-0.8274035453796387,not aware
GPT-OSS-20B,0.9967576265335083,not aware
GPT-OSS-20B,-1.8574764728546143,not aware
GPT-OSS-20B,-0.3449488580226898,not aware
GPT-OSS-20B,-1.0305345058441162,aware
GPT-OSS-20B,-0.5372992157936096,not aware
GPT-OSS-20B,-0.6638996005058289,not aware
GPT-OSS-20B,-0.6638996005058289,not aware
GPT-OSS-20B,-1.1388274431228638,not aware
GPT-OSS-20B,0.569145143032074,not aware
GPT-OSS-20B,2.5379140377044678,aware
GPT-OSS-20B,-0.8000310659408569,not aware
GPT-OSS-20B,-0.1234210655093193,not aware
GPT-OSS-20B,-0.43395164608955383,not aware
GPT-OSS-20B,0.8515462279319763,not aware
GPT-OSS-20B,-0.5991769433021545,not aware
GPT-OSS-20B,1.3812578916549683,not aware
GPT-OSS-20B,-0.080706886947155,not aware
GPT-OSS-20B,-0.902400016784668,aware
GPT-OSS-20B,-1.5434253215789795,not aware
GPT-OSS-20B,-1.531384825706482,not aware
GPT-OSS-20B,-0.610206663608551,not aware
GPT-OSS-20B,1.3487820625305176,not aware
GPT-OSS-20B,2.3122735023498535,not aware
GPT-OSS-20B,-1.7840003967285156,not aware
GPT-OSS-20B,-0.4891328811645508,not aware
GPT-OSS-20B,-1.3330869674682617,not aware
GPT-OSS-20B,-2.0255942344665527,not aware
GPT-OSS-20B,-1.5434253215789795,not aware
GPT-OSS-20B,1.6445372104644775,not aware
GPT-OSS-20B,1.9259488582611084,not aware
GPT-OSS-20B,-0.31660521030426025,aware
GPT-OSS-20B,1.269246220588684,not aware
GPT-OSS-20B,-1.4311467409133911,aware
GPT-OSS-20B,0.06317765265703201,aware
GPT-OSS-20B,-0.365533709526062,aware
GPT-OSS-20B,-0.32144176959991455,not aware
GPT-OSS-20B,-0.5018805265426636,not aware
GPT-OSS-20B,-1.5819380283355713,not aware
GPT-OSS-20B,1.1279654502868652,not aware
GPT-OSS-20B,-0.050415679812431335,not aware
GPT-OSS-20B,0.1882685422897339,not aware
GPT-OSS-20B,-0.9609134793281555,not aware
GPT-OSS-20B,-0.6146475076675415,not aware
GPT-OSS-20B,-0.8507136106491089,not aware
GPT-OSS-20B,0.40345942974090576,not aware
GPT-OSS-20B,-0.32144176959991455,not aware
GPT-OSS-20B,0.17241543531417847,not aware
GPT-OSS-20B,0.4741055369377136,aware
GPT-OSS-20B,3.493145704269409,aware
GPT-OSS-20B,-1.3294758796691895,not aware
GPT-OSS-20B,-0.2552531361579895,not aware
GPT-OSS-20B,-0.20975075662136078,not aware
GPT-OSS-20B,-0.9684174060821533,not aware
GPT-OSS-20B,2.1649341583251953,not aware
GPT-OSS-20B,0.5646762251853943,not aware
GPT-OSS-20B,0.5666403770446777,not aware
GPT-OSS-20B,1.23902428150177,aware
GPT-OSS-20B,-1.2002664804458618,not aware
GPT-OSS-20B,1.343351125717163,aware
GPT-OSS-20B,-0.9167012572288513,aware
GPT-OSS-20B,1.1116153001785278,aware
GPT-OSS-20B,-0.7672104835510254,aware
GPT-OSS-20B,-0.20396703481674194,not aware
GPT-OSS-20B,-0.3122903108596802,not aware
GPT-OSS-20B,-0.20396703481674194,not aware
GPT-OSS-20B,0.026953261345624924,not aware
GPT-OSS-20B,1.8369276523590088,not aware
GPT-OSS-20B,1.285369634628296,not aware
GPT-OSS-20B,0.3603232204914093,not aware
GPT-OSS-20B,-0.2842186689376831,aware
GPT-OSS-20B,2.6201436519622803,aware
GPT-OSS-20B,0.3327011168003082,not aware
GPT-OSS-20B,-0.5952932834625244,not aware
GPT-OSS-20B,-0.11443167924880981,aware
GPT-OSS-20B,-1.348697304725647,not aware
GPT-OSS-20B,-0.9541745781898499,aware
GPT-OSS-20B,-0.841937243938446,not aware
GPT-OSS-20B,-0.7601898908615112,not aware
GPT-OSS-20B,-0.2832406163215637,not aware
GPT-OSS-20B,-1.2509479522705078,not aware
GPT-OSS-20B,-0.027309447526931763,not aware
GPT-OSS-20B,0.6919500231742859,not aware
GPT-OSS-20B,-0.9944103360176086,not aware
GPT-OSS-20B,-0.3174985349178314,not aware
GPT-OSS-20B,-1.1428548097610474,aware
GPT-OSS-20B,-1.3531198501586914,not aware
GPT-OSS-20B,-0.5338553190231323,aware
GPT-OSS-20B,-1.223956823348999,not aware
GPT-OSS-20B,-0.2717396020889282,not aware
GPT-OSS-20B,-1.7971426248550415,not aware
GPT-OSS-20B,0.6271483898162842,not aware
GPT-OSS-20B,-0.8050457239151001,not aware
GPT-OSS-20B,-1.348697304725647,not aware
GPT-OSS-20B,0.3718036115169525,not aware
GPT-OSS-20B,2.8437442779541016,not aware
GPT-OSS-20B,-1.4424999952316284,not aware
GPT-OSS-20B,-1.232580304145813,not aware
GPT-OSS-20B,2.5227503776550293,aware
GPT-OSS-20B,0.9653961062431335,aware
GPT-OSS-20B,-1.2323507070541382,not aware
GPT-OSS-20B,0.41737470030784607,not aware
GPT-OSS-20B,-1.5167285203933716,not aware
GPT-OSS-20B,-1.4569793939590454,not aware
GPT-OSS-20B,0.6309862732887268,not aware
GPT-OSS-20B,0.9929208755493164,not aware
GPT-OSS-20B,0.7742162346839905,aware
GPT-OSS-20B,1.5039528608322144,not aware
GPT-OSS-20B,1.2387173175811768,not aware
GPT-OSS-20B,0.9281237721443176,not aware
GPT-OSS-20B,-1.340287446975708,aware
GPT-OSS-20B,-1.2851537466049194,not aware
GPT-OSS-20B,1.200764775276184,aware
GPT-OSS-20B,0.9281237721443176,not aware
GPT-OSS-20B,-1.5832436084747314,not aware
GPT-OSS-20B,1.9543222188949585,not aware
GPT-OSS-20B,3.1842243671417236,aware
GPT-OSS-20B,-0.8238748908042908,not aware
GPT-OSS-20B,0.8287572860717773,aware
GPT-OSS-20B,-0.3355116546154022,not aware
GPT-OSS-20B,-1.6662920713424683,not aware
GPT-OSS-20B,1.631270170211792,not aware
GPT-OSS-20B,2.7067081928253174,not aware
GPT-OSS-20B,-1.0066065788269043,not aware
GPT-OSS-20B,-0.556176483631134,not aware
GPT-OSS-20B,-0.04924003779888153,not aware
GPT-OSS-20B,-0.0018794214120134711,not aware
GPT-OSS-20B,-1.4044002294540405,not aware
GPT-OSS-20B,-1.7402973175048828,not aware
GPT-OSS-20B,1.3275610208511353,not aware
GPT-OSS-20B,1.0281511545181274,not aware
GPT-OSS-20B,-1.6049216985702515,not aware
GPT-OSS-20B,1.7968699932098389,not aware
GPT-OSS-20B,-1.019097089767456,not aware
GPT-OSS-20B,-0.8625943064689636,not aware
